Zeit t / s,Spannung U_B1 / V,Relais R_1,Spannungsquelle S_1,Spannung U_A1 / V
0,-0.01,0,1,-0.0126
0.2,-0.01,0,1,-0.0126
0.4,-0.01,0,1,-0.0126
0.601,-0.01,0,1,-0.0126
0.8,-0.01,0,1,-0.0126
1.001,-0.01,0,1,-0.0126
1.2,-0.01,0,1,-0.0126
1.4,-0.01,0,1,-0.0126
1.6,-0.01,0,1,-0.0126
1.801,-0.01,0,1,-0.0126
2.001,-0.01,0,1,-0.0126
2.201,-0.01,0,1,-0.0126
2.401,-0.01,0,1,-0.0126
2.601,-0.01,0,1,-0.0126
2.8,-0.01,0,1,-0.0126
3.001,-0.01,0,1,-0.0126
3.2,-0.01,0,1,-0.0126
3.4,-0.01,0,1,-0.0126
3.599,-0.01,0,1,-0.0126
3.8,-0.01,0,1,-0.0126
4,-0.01,0,1,-0.0126
4.199,-0.01,0,1,-0.0126
4.401,-0.01,0,1,-0.0126
4.6,-0.01,0,1,-0.0126
4.8,-0.01,0,1,-0.0126
4.999,-0.01,0,1,-0.0126
5.201,-0.01,0,1,-0.0126
5.4,-0.01,0,1,-0.0126
5.6,-0.01,0,1,-0.0126
5.8,-0.01,0,1,-0.0126
6,-0.01,0,1,-0.0126
6.2,-0.01,0,1,-0.0126
6.401,-0.01,0,1,-0.0126
6.601,-0.01,0,1,-0.0126
6.8,-0.01,0,1,-0.0126
6.999,-0.01,0,1,-0.0126
7.2,-0.01,0,1,-0.0126
7.4,-0.01,0,1,-0.01275
7.6,-0.01,0,1,-0.01275
7.801,-0.01,0,1,-0.01275
8,-0.01,0,1,-0.01275
8.2,-0.01,0,1,-0.01275
8.4,-0.01,0,1,-0.01275
8.599,-0.01,0,1,-0.01275
8.8,-0.01,0,1,-0.01275
9.001,-0.01,0,1,-0.01275
9.199,-0.01,0,1,-0.01275
9.399,-0.01,0,1,-0.01275
9.599,-0.01,0,1,-0.01275
9.799,-0.01,0,1,-0.01275
10.002,-0.01,0,1,-0.0126
10.2,-0.01,0,1,-0.01035
10.401,-0.01,0,1,-0.0018
10.601,-0.01,0,1,-0.00045
10.8,-0.01,0,1,-0.00045
11,-0.01,0,1,0
11.199,-0.01,0,1,0.0003
11.401,-0.01,0,1,0.00045
11.599,-0.01,0,1,0.0003
11.8,-0.01,0,1,0.0003
11.999,-0.01,0,1,0.0003
12.199,-0.01,0,1,0.0003
12.4,-0.01,0,1,0.00045
12.601,-0.01,0,1,0.00045
12.799,-0.01,0,1,0.00045
12.999,-0.01,0,1,0.00045
13.2,-0.01,0,1,0.00045
13.399,-0.01,0,1,0.00045
13.6,-0.01,0,1,0.00045
13.8,-0.01,0,1,0.00045
14,-0.01,0,1,0.00045
14.2,-0.01,0,1,0.00045
14.4,-0.01,0,1,0.00045
14.601,-0.005,0,1,0.00045
14.8,-0.01,0,1,0.0006
15.001,-0.005,0,1,0.0006
15.201,-0.005,0,1,0.0006
15.4,-0.01,0,1,0.00045
15.601,-0.005,0,1,0.00045
15.8,-0.005,0,1,0.00045
16.001,-0.005,0,1,0.00045
16.2,-0.005,0,1,0.00045
16.4,-0.005,0,1,0.00045
16.6,-0.005,0,1,0.00045
16.802,-0.005,0,1,0.00045
17.001,-0.005,0,1,0.00045
17.2,-0.005,0,1,0.00045
17.4,-0.01,0,1,0.00045
17.6,-0.01,0,1,0.00045
17.801,-0.005,0,1,0.00045
18,-0.005,0,1,0.00045
18.2,-0.005,0,1,0.00045
18.4,-0.005,0,1,0.00045
18.6,-0.01,0,1,0.00045
18.8,-0.005,0,1,0.00045
19,-0.005,0,1,0.00045
19.2,-0.01,0,1,0.00045
19.399,-0.01,0,1,0.00045
19.599,-0.005,0,1,0.00045
19.8,-0.005,0,1,0.00045
19.999,-0.005,0,1,0.00045
20.199,-0.005,0,1,0.00045
20.4,-0.005,0,1,0.00045
20.6,-0.005,0,1,0.00045
20.8,-0.005,0,1,0.00045
21,-0.005,0,1,0.00045
21.2,-0.005,0,1,0.00045
21.4,-0.005,0,1,0.00045
21.6,-0.005,0,1,0.00045
21.8,-0.005,0,1,0.00045
21.999,-0.005,0,1,0.00045
22.199,-0.005,0,1,0.00045
22.4,-0.005,0,1,0.00045
22.601,-0.005,0,1,0.00045
22.8,-0.005,0,1,0.00045
22.999,-0.005,0,1,0.00045
23.2,-0.005,0,1,0.00045
23.401,-0.005,0,1,0.00045
23.601,-0.005,0,1,0.00045
23.8,-0.005,0,1,0.00045
24.001,-0.005,0,1,0.00045
24.199,-0.005,0,1,0.00045
24.4,-0.005,0,1,0.00045
24.601,-0.01,0,1,0.00045
24.8,-0.005,0,1,0.00045
25,-0.005,0,1,0.00045
25.201,-0.005,0,1,0.00045
25.399,-0.005,0,1,0.00045
25.599,-0.005,0,1,0.00045
25.8,-0.005,0,1,0.00045
26,-0.01,0,1,0.00045
26.201,-0.005,0,1,0.00045
26.4,-0.01,0,1,0.00045
26.6,-0.005,0,1,0.00045
26.8,-0.005,0,1,0.00045
27,-0.005,0,1,0.00045
27.201,-0.005,0,1,0.00045
27.4,-0.005,0,1,0.00045
27.601,-0.005,0,1,0.00045
27.801,-0.005,0,1,0.00045
27.999,-0.005,0,1,0.00045
28.201,-0.005,0,1,0.00045
28.4,-0.005,0,1,0.00045
28.601,-0.005,0,1,0.00045
28.801,-0.005,0,1,0.00045
28.999,-0.005,0,1,0.00045
29.2,-0.005,0,1,0.00045
29.4,-0.005,0,1,0.00045
29.6,-0.005,0,1,0.00045
29.8,-0.005,0,1,0.00045
30,-0.01,0,1,0.00045
30.2,-0.005,0,1,0.00045
30.4,-0.005,0,1,0.00045
30.601,-0.005,0,1,0.00045
30.799,-0.005,0,1,0.00045
31,-0.005,0,1,0.00045
31.2,-0.005,0,1,0.00045
31.401,-0.01,0,1,0.00045
31.6,-0.005,0,1,0.00045
31.8,-0.005,0,1,0.00045
32,-0.01,0,1,0.00045
32.199,-0.005,0,1,0.00045
32.4,-0.005,0,1,0.00045
32.599,-0.005,0,1,0.00045
32.799,-0.005,0,1,0.00045
32.999,-0.01,0,1,0.00045
33.199,-0.005,0,1,0.00045
33.399,-0.005,0,1,0.00045
33.601,-0.01,0,1,0.00045
33.801,-0.01,0,1,0.00045
34,-0.01,0,1,0.00045
34.2,-0.005,0,1,0.00045
34.401,-0.01,0,1,0.00045
34.6,-0.01,0,1,0.00045
34.8,-0.01,0,1,0.00045
34.999,-0.005,0,1,0.00045
35.2,-0.01,0,1,0.00045
35.399,-0.005,0,1,0.00045
35.601,-0.01,0,1,0.00045
35.799,-0.01,0,1,0.00045
35.999,-0.005,0,1,0.00045
36.199,-0.01,0,1,0.00045
36.399,-0.01,0,1,0.00045
36.6,-0.005,0,1,0.00045
36.8,-0.005,0,1,0.00045
36.999,-0.005,0,1,0.00045
37.199,-0.01,0,1,0.00045
37.401,-0.01,0,1,0.00045
37.6,-0.01,0,1,0.00045
37.8,-0.005,0,1,0.00045
38,-0.01,0,1,0.00045
38.199,-0.005,0,1,0.00045
38.401,-0.01,0,1,0.00045
38.6,-0.01,0,1,0.00045
38.799,-0.01,0,1,0.00045
39,-0.01,0,1,0.00045
39.199,-0.01,0,1,0.00045
39.399,-0.01,0,1,0.00045
39.599,-0.01,0,1,0.00045
39.8,-0.01,0,1,0.00045
40,-0.005,0,1,0.00045
40.2,-0.005,0,1,0.00045
40.399,-0.01,0,1,0.00045
40.599,-0.01,0,1,0.00045
40.801,-0.01,0,1,0.00045
40.999,-0.01,0,1,0.00045
41.199,-0.005,0,1,0.00045
41.399,-0.01,0,1,0.00045
41.599,-0.01,0,1,0.00045
41.799,-0.005,0,1,0.00045
41.999,-0.005,0,1,0.00045
42.2,-0.01,0,1,0.00045
42.401,-0.01,0,1,0.00045
42.6,-0.01,0,1,0.00045
42.799,-0.005,0,1,0.00045
42.999,-0.01,0,1,0.00045
43.2,-0.01,0,1,0.00045
43.4,-0.01,0,1,0.00045
43.6,-0.01,0,1,0.00045
43.8,-0.01,0,1,0.00045
44.001,-0.01,0,1,0.00045
44.199,-0.01,0,1,0.00045
44.4,-0.01,0,1,0.00045
44.601,-0.01,0,1,0.00045
44.8,-0.01,0,1,0.00045
45,-0.01,0,1,0.00045
45.2,-0.01,0,1,0.00045
45.399,-0.01,0,1,0.00045
45.601,-0.01,0,1,0.00045
45.8,-0.01,0,1,0.00045
45.999,-0.01,0,1,0.00045
46.2,-0.01,0,1,0.00045
46.4,-0.01,0,1,0.00045
46.599,-0.01,0,1,0.00045
46.799,-0.01,0,1,0.00045
47.001,-0.01,0,1,0.00045
47.2,-0.01,0,1,0.00045
47.401,-0.01,0,1,0.00045
47.601,-0.01,0,1,0.00045
47.801,-0.01,0,1,0.00045
48,-0.01,0,1,0.00045
48.2,-0.01,0,1,0.00045
48.4,-0.01,0,1,0.00045
48.599,-0.01,0,1,0.00045
48.8,-0.01,0,1,0.00045
48.999,-0.01,0,1,0.00045
49.2,-0.01,0,1,0.00045
49.402,-0.01,0,1,0.00045
49.6,-0.01,0,1,0.00045
49.8,-0.01,0,1,0.00045
50,-0.01,0,1,0.00045
50.2,-0.01,0,1,0.00045
50.399,-0.01,0,1,0.00045
50.6,-0.01,0,1,0.00045
50.799,-0.01,0,1,0.00045
51,-0.01,0,1,0.00045
51.2,-0.01,0,1,0.00045
51.4,-0.01,0,1,0.00045
51.601,-0.01,0,1,0.00045
51.8,-0.01,0,1,0.00045
52,-0.01,0,1,0.00045
52.2,-0.01,0,1,0.00045
52.399,-0.01,0,1,0.00045
52.601,-0.01,0,1,0.00045
52.799,-0.01,0,1,0.00045
53.001,-0.01,0,1,0.00045
53.199,-0.01,0,1,0.00045
53.401,-0.01,0,1,0.00045
53.6,-0.01,0,1,0.00045
53.801,-0.01,0,1,0.00045
53.999,-0.01,0,1,0.00045
54.2,-0.01,0,1,0.00045
54.4,-0.01,0,1,0.00045
54.6,-0.01,0,1,0.00045
54.799,-0.01,0,1,0.00045
54.999,-0.01,0,1,0.00045
55.2,-0.01,0,1,0.00045
55.399,-0.01,0,1,0.00045
55.6,-0.01,0,1,0.00045
55.799,-0.01,0,1,0.00045
56,-0.01,0,1,0.00045
56.201,-0.01,0,1,0.00045
56.399,-0.01,0,1,0.00045
56.6,-0.01,0,1,0.00045
56.8,-0.01,0,1,0.00045
57,-0.01,0,1,0.00045
57.2,-0.01,0,1,0.00045
57.4,-0.01,0,1,0.00045
57.6,-0.01,0,1,0.00045
57.799,-0.01,0,1,0.00045
57.999,-0.01,0,1,0.00045
58.199,-0.01,0,1,0.00045
58.401,-0.01,0,1,0.00045
58.6,-0.01,0,1,0.00045
58.799,-0.01,0,1,0.00045
58.999,-0.01,0,1,0.00045
59.201,-0.01,0,1,0.00045
59.399,-0.01,0,1,0.00045
59.599,-0.01,0,1,0.00045
59.799,-0.01,0,1,0.00045
60,-0.01,0,1,0.00045
